Fish ID,Lifetime,Average Neighbors,Neighbors
26,20000,11.7185,14
43,20000,10.7336,6
57,20000,11.05105,9
91,20000,11.55465,3
103,19849,10.714796715199759,8
116,19233,10.939011074715333,3
119,19013,11.044653658023458,6
131,18377,11.299504815802361,12
144,17498,10.293462109955424,20
178,15625,11.184,6
181,15355,11.321328557473135,23
191,14699,10.264915980678957,21
205,13905,10.796476087738224,3
206,13836,9.194203527030934,7
208,13675,10.035539305301645,6
211,13507,10.822906641000962,9
236,12070,11.597183098591549,22
241,11792,11.64348710990502,18
244,11590,12.050819672131148,22
247,11459,9.938127236233528,9
254,11125,11.723595505617977,15
255,11124,11.187432578209277,17
257,10979,11.922397303943892,23
258,10857,11.096896011789628,17
262,10637,9.294725956566701,22
263,10616,10.587226827430294,11
265,10526,10.220406612198365,2
268,10376,11.099267540478026,22
269,10290,12.560544217687076,13
276,9802,11.274841869006325,21
278,9721,12.71381545108528,17
280,9646,12.82199875596102,24
281,9580,10.393423799582463,20
283,9460,10.69186046511628,15
284,9382,11.484438286079728,9
286,9286,11.150118457893603,18
289,9147,11.391057177216574,16
291,9053,10.579034574174306,18
299,8651,10.998844064270026,23
300,8598,12.540939753431031,9
301,8570,10.962077012835472,21
303,8413,13.51063829787234,4
321,7440,10.852822580645162,22
322,7369,11.358936083593433,17
323,7316,12.824904319300163,15
325,7210,11.374202496532593,19
326,7139,10.230004202269225,11
328,6994,12.094080640549041,1
329,6992,12.561927917620137,20
330,6880,11.704505813953489,2
332,6772,9.751329001772003,21
333,6661,11.673472451583846,1
334,6659,11.411323021474695,9
338,6425,11.377587548638132,21
340,6349,10.401323042998898,16
345,6087,12.060785280105142,24
348,5964,9.48356807511737,21
349,5896,11.468962008141112,14
351,5788,11.251727712508638,16
352,5754,12.75877650330205,12
353,5704,11.328892005610099,14
354,5654,11.84046692607004,10
356,5524,12.776068066618393,16
357,5422,13.526005164146072,14
358,5402,13.554979637171417,15
359,5326,11.731693578670672,20
360,5288,12.567889561270801,14
362,5153,12.333398020570542,23
363,5107,12.116115136087723,10
364,5074,12.257587702010248,23
365,5044,11.3406026962728,13
369,4875,12.467487179487179,21
370,4781,12.319389249111065,1
372,4677,13.607440667094291,21
374,4552,13.276142355008787,15
376,4454,13.733722496632241,1
377,4431,11.997291807718348,18
378,4320,14.1875,22
379,4276,14.105940130963518,9
380,4205,12.752437574316291,22
386,3891,11.66178360318684,12
393,3534,13.517260894170912,7
395,3403,10.990008815750809,5
397,3298,14.325348696179503,15
399,3186,13.58286252354049,6
402,3017,15.003314550878356,8
422,1786,12.128779395296753,12
424,1724,12.021461716937354,10
425,1684,10.412114014251781,6
429,1484,9.627358490566039,14
432,1348,13.068991097922849,17
434,1225,9.943673469387756,16
436,1154,11.496533795493933,20
439,1040,13.110576923076923,18
442,707,10.773691654879773,21
446,496,7.923387096774194,13
448,253,0.0,0
449,228,11.789473684210526,15
450,118,0.0,0
451,26,0.0,0
83,11,0.0,0
90,30,0.0,0
98,131,0.33587786259541985,0
33,151,0.013245033112582781,0
84,193,4.398963730569948,0
19,250,0.86,0
69,287,3.5505226480836236,2
13,397,0.982367758186398,0
17,440,4.109090909090909,0
101,485,1.5855670103092783,0
47,560,3.6589285714285715,1
110,1,0.0,0
111,68,0.0,0
45,666,7.406906906906907,1
113,1,0.0,0
94,756,4.7367724867724865,1
114,100,0.0,0
115,119,0.0,0
88,893,3.704367301231803,0
8,987,5.521783181357649,11
109,472,4.25,0
5,1060,4.149056603773585,0
4,1061,5.630537229029218,0
49,1115,4.3829596412556056,0
123,98,0.0,0
