Fish ID,Lifetime,Average Neighbors,Neighbors
1,15000,69.67186666666667,83
2,15000,68.32286666666667,78
3,15000,60.580333333333336,18
7,15000,66.54766666666667,40
13,15000,66.226,54
16,15000,55.48073333333333,88
25,15000,75.50146666666667,18
27,15000,69.0376,3
42,15000,63.39686666666667,63
44,15000,62.644333333333336,18
45,15000,70.745,65
50,15000,73.17473333333334,46
52,15000,64.20766666666667,69
57,15000,66.0834,85
60,15000,64.00593333333333,25
61,15000,63.93026666666667,63
64,15000,63.07293333333333,5
66,15000,64.297,7
69,15000,62.21893333333333,66
71,15000,55.13993333333333,18
72,15000,68.6996,83
75,15000,63.793866666666666,34
77,15000,66.98026666666667,70
78,15000,65.38666666666667,18
83,15000,74.6384,13
85,15000,56.2808,13
86,15000,68.967,5
87,15000,61.98526666666667,4
96,15000,57.504733333333334,77
106,15000,65.06153333333333,66
108,15000,64.26833333333333,63
110,15000,76.49406666666667,82
111,15000,70.91773333333333,72
113,15000,70.40633333333334,41
114,15000,68.6728,5
120,15000,68.81626666666666,17
121,15000,68.14386666666667,58
122,15000,62.214866666666666,18
123,15000,63.7758,16
124,15000,66.24046666666666,73
129,15000,66.04273333333333,43
132,15000,70.65466666666667,9
133,15000,72.86126666666667,29
136,15000,67.33226666666667,56
138,15000,68.92293333333333,46
142,15000,68.86346666666667,31
148,15000,68.34646666666667,71
153,15000,69.3348,61
156,15000,69.38866666666667,64
161,15000,60.163133333333334,8
163,15000,59.205666666666666,13
168,15000,66.89326666666666,24
170,15000,65.87213333333334,55
172,15000,63.110866666666666,40
178,15000,63.87553333333334,84
180,15000,69.45853333333334,62
183,15000,78.01326666666667,63
185,15000,71.59366666666666,70
192,15000,65.03706666666666,58
196,15000,63.14626666666667,18
202,14970,65.00561122244488,77
204,14751,60.52240526066029,63
205,14639,72.95293394357537,34
206,14634,69.04653546535465,80
207,14575,59.01385934819897,80
208,14545,70.10560330010313,86
209,14527,68.85537275418187,84
212,14405,64.15716765012148,60
217,14249,66.04302056284652,8
218,14181,72.09124885410056,84
219,14115,69.62692171448813,61
228,13899,66.31347578962516,70
234,13529,66.56138665089807,6
239,13427,65.15610337379906,35
243,13207,62.18929355644734,63
245,13127,55.85602193951398,43
249,12998,53.43491306354824,4
250,12994,63.08988764044944,19
254,12902,60.472252363974576,51
258,12132,62.73442136498517,17
260,12018,60.87277417207522,74
262,11984,50.46186582109479,53
263,11944,57.738027461486936,17
264,11781,58.87539258127494,58
266,11737,65.44082815029394,29
267,11726,50.58348968105066,33
268,11624,50.312198898830005,23
269,11562,61.66113129216399,4
270,11285,61.62233052724856,47
275,10488,63.119279176201374,54
279,10178,58.47622322656711,21
282,10087,47.69564786358679,52
286,9859,64.33786388071813,67
291,9715,60.178898610396296,4
298,9364,44.928556172575824,84
304,9033,58.086350049817334,83
310,8522,62.18446374090589,75
312,8429,50.48178906157314,59
314,8396,63.70152453549309,91
316,8273,54.86087271848181,40
318,8206,65.68437728491348,37
319,8086,60.51521147662627,82
322,7934,51.51273002268717,17
324,7898,68.74259306153456,49
325,7892,52.89254941713127,17
326,7885,54.767660114140774,82
332,7126,58.38338478809992,6
333,7019,70.69240632568741,49
336,6872,63.20168800931315,75
338,6787,62.83497863562693,78
339,6766,56.74903931421815,59
340,6758,73.13095590411365,76
341,6716,66.71426444312091,87
342,6697,62.07570553979394,89
345,6342,50.09460737937559,74
347,6194,49.1496609622215,16
349,5901,51.61481104897475,61
351,5740,58.68362369337979,80
353,5641,55.350824321928734,68
354,5594,56.39989274222381,43
355,5529,56.409658166033644,65
356,5453,54.61635796809096,35
357,5364,48.96439224459359,4
358,5290,51.44952741020794,74
362,5097,47.89680204041593,3
365,4837,52.60037213148646,88
369,4766,45.57406630297944,91
370,4759,57.89283462912377,58
373,4573,42.195495298491146,5
375,4550,51.32175824175824,2
376,4443,56.16745442268737,69
378,4430,41.24446952595937,45
381,4379,59.02032427494862,47
382,4360,40.49151376146789,38
383,4346,32.512885411872986,66
384,4344,61.60865561694291,63
385,4306,56.862285183464934,36
389,4152,32.55973025048169,7
390,4148,55.06243972999036,17
391,4141,64.7261531031152,54
392,4095,58.43785103785104,60
393,4061,49.81359271115489,82
396,3976,49.873993963782695,34
399,3778,34.78083642138698,15
402,3660,53.5603825136612,17
403,3605,60.52399445214979,44
404,3604,62.849334073251946,92
405,3456,46.720486111111114,29
406,3434,63.18549796156086,66
407,3408,49.52024647887324,38
408,3386,62.43325457767277,92
409,3368,53.603028503562946,46
410,3289,39.15627850410459,1
412,3197,30.46637472630591,29
413,3143,43.20012726694241,51
414,3141,31.27443489334607,74
416,3098,40.5484183344093,18
419,3020,29.530794701986753,17
421,2956,52.22428958051421,19
425,2863,36.080684596577015,50
426,2768,55.709537572254334,5
428,2663,62.220052572286896,37
429,2645,53.87977315689981,32
431,2534,66.02249408050513,18
433,2359,68.38024586689275,24
435,2332,26.683962264150942,15
436,2313,42.23043666234328,41
438,2249,27.47932414406403,77
439,2233,50.63188535602329,34
440,2198,50.09008189262966,89
441,2158,51.14504170528267,31
442,2079,40.07696007696008,52
443,1956,65.57157464212679,22
444,1855,20.456064690026952,42
445,1813,63.82790954219526,8
446,1736,82.38767281105991,93
448,1523,66.94615889691399,70
450,1410,43.65531914893617,5
452,1332,81.71471471471472,73
453,1322,19.307110438729197,49
454,1216,61.8108552631579,49
455,1211,76.33526011560694,88
457,815,42.37668711656442,35
458,814,37.57739557739558,3
459,717,58.423988842398884,85
460,611,69.57119476268413,51
461,605,77.2099173553719,79
462,562,85.04270462633453,80
463,542,70.42435424354244,52
464,505,44.68118811881188,61
466,395,0.5873417721518988,3
467,339,0.6902654867256637,4
469,269,0.8178438661710037,3
470,259,17.664092664092664,60
471,224,35.330357142857146,63
472,195,3.9384615384615387,0
473,154,3.0259740259740258,5
475,122,15.040983606557377,14
476,77,4.8311688311688314,6
477,45,0.0,0
28,1,1.0,1
53,17,0.35294117647058826,0
32,30,0.3,0
176,178,1.8595505617977528,0
193,249,8.016064257028113,20
203,183,2.010928961748634,0
41,366,2.918032786885246,0
162,425,4.16,0
143,455,2.679120879120879,1
109,473,46.20507399577167,18
36,554,43.588447653429604,55
199,561,4.903743315508021,45
125,595,53.149579831932776,11
21,607,11.29654036243822,18
115,629,34.246422893481714,1
47,674,46.93768545994065,0
155,745,1.204026845637584,0
210,197,0.0,0
107,819,54.91941391941392,2
22,885,49.03389830508475,11
127,921,40.96634093376765,3
12,928,55.30926724137931,23
101,980,34.80102040816327,0
63,986,35.45233265720081,0
184,1017,35.04719764011799,1
221,89,0.6966292134831461,0
200,1043,32.00767018216683,1
34,1061,52.119698397737984,1
118,1101,47.91099000908265,0
224,159,0.3270440251572327,1
226,197,0.0,0
29,1359,44.76232523914643,0
182,1405,20.240569395017793,59
73,1412,41.22096317280453,84
164,1471,66.20938137321549,52
195,1484,50.210916442048514,6
190,1503,49.922821024617434,53
144,1524,55.33202099737533,4
145,1558,47.81001283697047,0
152,1573,63.82453909726637,0
40,1596,66.70551378446115,0
236,162,1.6851851851851851,0
231,382,4.960732984293194,73
79,1793,62.33184606804239,0
238,308,1.8636363636363635,1
237,349,1.472779369627507,0
181,1876,52.153518123667375,1
230,686,1.0597667638483965,0
246,84,0.0,0
