Fish ID,Lifetime,Average Neighbors,Neighbors
23,25000,78.22708,95
69,25000,83.15136,70
81,25000,85.3546,128
91,25000,86.30816,144
92,25000,84.10732,140
118,25000,87.95648,143
127,25000,81.20608,70
182,25000,84.4562,144
187,25000,82.8894,99
237,24309,77.95898638364392,132
293,22420,78.56119536128456,145
328,20782,79.52762005581754,169
329,20779,75.6721690167958,34
382,19389,76.41564804786219,108
398,19019,78.91855512908144,124
405,18874,79.90208752781605,64
415,18668,81.20162845511035,136
433,18356,77.69448681629984,163
435,18349,80.65578505640634,165
437,18326,74.9578740587144,120
443,18134,77.63664938789015,162
491,17250,83.9063768115942,76
492,17235,88.02993907745866,129
506,16894,70.54096128803126,172
526,16516,81.09566480988133,45
532,16431,70.38469965309476,42
563,15532,85.30369559618852,106
572,15233,77.68226875861616,126
584,14869,90.22886542470913,131
592,14675,81.57805792163543,152
598,14453,72.55939943264374,138
604,14350,76.86341463414634,30
615,14050,80.28021352313168,96
625,13753,72.03599214716789,78
630,13681,78.3576492946422,77
642,13242,75.28689019785531,101
647,12993,75.26344954975757,49
655,12658,81.51714330857955,143
663,12267,78.42512431727398,113
664,12147,76.48431711533712,112
667,12118,75.49067502888265,120
684,11691,86.33589940980241,158
688,11668,83.48148782996229,116
693,11641,86.53509148698565,169
700,11525,89.73180043383948,171
703,11513,81.3308433944237,102
705,11497,85.43124293293903,84
707,11489,82.67299155714161,135
712,11422,83.80975310803713,133
717,11351,83.49167474231345,114
718,11342,84.0469934755775,127
720,11316,74.0532873806999,162
732,11065,80.55255309534569,106
738,11010,82.49564032697548,105
739,10967,89.42956141150725,118
741,10960,81.37582116788322,135
754,10549,87.55938951559389,68
757,10538,83.96004934522679,124
759,10510,85.02844909609895,131
760,10470,80.28872970391595,127
770,10231,82.07975759945265,150
780,10083,86.73212337597937,109
784,9859,76.19302160462522,103
785,9842,84.22515748831539,167
787,9798,91.53153704837722,98
791,9704,85.59861912613356,108
796,9678,92.16129365571399,167
797,9675,78.48589147286822,159
800,9647,83.39836218513527,76
801,9626,88.57853729482652,164
812,9436,83.53846969054685,42
813,9419,83.18982906890328,116
814,9391,84.70982855925887,143
817,9331,88.7938055942557,84
818,9329,83.63200771786902,76
826,9220,86.47744034707158,97
834,8870,91.46719278466742,155
843,8526,84.8789584799437,150
850,8366,81.34341381783409,110
854,8202,84.4779322116557,131
855,8175,89.48207951070336,152
860,8057,79.43080551073601,143
861,8053,84.81112628833975,140
863,7959,84.49177032290488,132
867,7719,90.50965150926285,153
869,7708,89.98092890503374,121
872,7685,84.95797007156798,102
873,7674,80.98749022673964,147
886,7315,83.06862611073137,53
890,7291,80.87642298724455,52
897,7167,78.54346309473978,154
900,7146,81.56842989084802,137
902,7087,84.35247636517568,110
904,7022,79.81515237823982,138
906,7001,85.14169404370804,112
908,6955,90.7038102084831,96
914,6816,86.10269953051643,92
917,6745,78.31223128243143,153
924,6606,82.36709052376628,129
925,6582,66.05697356426619,95
928,6471,79.51244011744707,107
931,6437,74.91610998912537,132
933,6429,85.2283403328667,89
938,6350,91.2748031496063,122
943,6202,84.19671073847147,128
946,5879,80.61047797244429,151
947,5839,83.42764171947252,88
951,5559,78.59381183666127,144
953,5517,87.11129236904115,124
958,5386,77.7963238024508,82
959,5363,84.74081670706694,149
961,5291,74.43659043659044,97
962,5283,66.15180768502745,131
964,5000,85.1096,138
965,4919,87.32730229721489,107
968,4870,77.00492813141683,166
969,4852,84.90539983511954,35
975,4711,74.58501379749522,132
977,4662,84.04182754182754,71
982,4591,80.55957307776083,86
985,4491,63.32064128256513,123
988,4476,58.341376228775694,114
1000,4130,74.36876513317192,143
1001,4066,64.86940482046236,100
1003,4042,66.08782780801583,110
1005,4018,82.54355400696865,155
1011,3933,77.43630816170862,107
1012,3897,72.15653066461381,88
1017,3712,74.96551724137932,105
1018,3703,72.04158790170132,85
1024,3648,76.26754385964912,146
1025,3600,76.04027777777777,145
1027,3529,69.73873618588836,73
1028,3477,45.234397469082545,88
1034,3281,84.19811033221579,90
1035,3260,82.81196319018404,89
1037,3211,67.65991902834008,151
1040,3088,70.59715025906736,93
1042,3065,80.49461663947798,127
1044,3060,81.14869281045752,135
1045,3042,95.84188034188034,138
1048,2975,70.23932773109243,136
1049,2950,73.25661016949152,88
1052,2899,86.26629872369783,113
1053,2897,73.19882637210908,70
1063,2735,85.38427787934187,104
1066,2718,74.39330389992642,73
1069,2681,72.51174934725849,59
1076,2564,90.15015600624025,149
1087,2347,80.2040903280784,86
1088,2341,85.25544639043144,129
1089,2336,84.36900684931507,74
1090,2329,91.02576212966939,99
1091,2315,84.33822894168466,69
1093,2283,90.329391151993,131
1095,2230,31.680717488789238,96
1107,1889,66.64584436209634,103
1109,1840,73.14891304347826,123
1110,1839,69.56063077759651,105
1121,1583,40.16614024005054,157
1122,1578,83.5297845373891,125
1123,1549,32.859264041316976,91
1124,1544,35.27849740932643,124
1125,1541,34.95327709279689,172
1129,1500,85.33533333333334,96
1132,1374,41.45487627365357,151
1134,1368,37.79459064327485,151
1135,1331,76.67468069120962,101
1136,1317,44.6378132118451,68
1138,1305,40.438314176245214,137
1139,1276,77.90047021943573,138
1142,1215,92.6,64
1144,1196,96.78595317725753,102
1145,1193,57.38139145012573,169
1146,1187,48.791912384161755,136
1149,1148,54.55662020905923,150
1151,1132,82.73586572438163,162
1155,1098,16.477231329690348,127
1160,967,94.60392967942089,150
1168,868,25.764976958525345,167
1169,771,42.89753566796368,167
1170,708,52.41101694915254,74
1171,665,46.52481203007519,143
1172,661,30.71104387291982,155
1173,659,32.968133535660094,137
1174,658,33.71884498480243,120
1175,594,104.18518518518519,90
1176,569,37.701230228471005,124
1177,561,40.18360071301248,141
1178,525,56.13142857142857,142
1179,521,51.85220729366603,151
1180,497,62.43460764587525,165
1181,495,42.903030303030306,159
1182,386,31.7720207253886,82
1183,373,46.07238605898123,77
1186,335,82.7820895522388,160
1188,311,106.57877813504822,143
1191,79,0.0,0
1193,49,0.0,0
1194,9,0.0,0
28,1,1.0,1
48,4,1.0,1
86,23,3.608695652173913,3
79,29,0.4482758620689655,2
139,32,1.09375,1
145,33,0.18181818181818182,0
144,47,1.148936170212766,7
175,57,0.07017543859649122,1
121,73,4.191780821917808,5
116,74,0.16216216216216217,0
17,93,8.279569892473118,16
208,24,0.0,0
133,104,3.923076923076923,0
146,135,7.162962962962963,1
168,138,1.8985507246376812,1
148,164,5.432926829268292,27
114,168,11.392857142857142,41
58,170,13.811764705882354,31
167,170,14.305882352941177,23
149,257,19.06614785992218,20
41,314,23.35031847133758,64
217,146,0.06164383561643835,0
6,331,7.2749244712990935,10
210,277,0.0,0
215,224,0.53125,1
216,265,3.279245283018868,5
97,445,48.39775280898876,52
224,80,0.0,0
223,104,42.67307692307692,72
1,517,46.640232108317214,0
226,81,0.0,0
227,72,0.0,0
212,475,3.0610526315789475,16
225,156,0.0,0
44,593,40.79426644182125,11
43,683,6.043923865300147,0
229,173,0.44508670520231214,1
228,217,1.8156682027649769,13
236,146,0.0,0
124,862,38.7215777262181,0
234,292,0.726027397260274,1
235,277,1.444043321299639,2
222,636,1.1525157232704402,1
241,67,5.641791044776119,15
0,1032,19.8062015503876,71
240,192,0.234375,2
239,265,0.4981132075471698,1
243,126,0.0,0
242,216,0.6111111111111112,0
231,696,0.26580459770114945,0
247,108,0.6574074074074074,2
246,260,0.0,0
238,602,0.6461794019933554,0
250,190,0.10526315789473684,2
253,1,0.0,0
199,1475,83.50033898305085,11
150,1477,95.40758293838863,2
219,1242,108.23349436392914,0
218,1380,0.8630434782608696,1
249,412,0.3737864077669903,2
252,224,0.29017857142857145,1
47,1702,97.5846063454759,83
259,64,0.0,0
257,250,0.0,0
262,45,0.0,0
106,1806,95.47895902547066,26
84,1811,81.65543898398674,35
101,1811,82.01380452788514,35
264,107,0.0,0
266,88,0.0,0
269,40,0.0,0
265,156,0.0,0
267,160,0.0,0
129,1995,93.38796992481203,0
273,21,0.0,0
39,2074,81.57666345226615,85
275,14,0.0,0
159,2191,66.80785029666819,61
254,750,12.894666666666666,136
255,733,58.98362892223738,41
166,2301,110.89395914819643,134
61,2305,105.47548806941431,44
5,2305,100.15965292841649,81
74,2305,86.5058568329718,79
73,2324,101.32573149741825,5
155,2329,93.60111635895234,2
64,2351,89.3619736282433,1
285,151,0.6357615894039735,2
278,287,0.40069686411149824,1
284,203,0.4729064039408867,1
288,50,0.06,0
10,2549,94.35896429972539,99
248,1381,77.80593772628531,71
128,2580,71.1062015503876,1
283,282,2.7836879432624113,2
270,651,2.9738863287250386,1
45,2623,86.58177659168891,1
24,2632,101.03001519756839,1
296,158,0.3291139240506329,1
291,249,0.20481927710843373,0
142,2960,78.7875,85
258,1477,98.3750846310088,97
276,976,85.56454918032787,0
302,21,0.0,0
281,793,47.80453972257251,5
297,594,0.0,0
303,224,0.0,0
301,312,0.0,0
307,61,0.0,0
300,458,2.373362445414847,4
119,3440,84.07703488372093,1
305,214,0.0,0
309,371,2.522911051212938,4
25,3804,95.92166140904311,18
282,1512,82.83531746031746,6
46,3837,84.80740161584572,3
311,469,1.1002132196162047,1
125,3923,71.71297476421107,0
313,144,0.0,0
306,642,0.6401869158878505,1
315,130,0.0,0
320,77,0.45454545454545453,1
308,671,0.684053651266766,1
316,174,0.15517241379310345,1
319,134,0.20149253731343283,0
312,338,0.3520710059171598,1
318,198,0.5454545454545454,1
321,169,0.3609467455621302,1
324,133,0.0,0
325,94,0.6702127659574468,2
80,4229,106.94939702057223,84
57,4243,107.61678057977846,26
330,17,0.0,0
117,4252,82.30385700846661,33
165,4266,100.62845757149555,6
331,42,1.1428571428571428,8
221,3995,112.32240300375469,37
181,4371,98.14001372683596,3
143,4381,112.77128509472723,20
153,4388,97.31449407474932,1
140,4412,68.23708068902992,25
198,4412,107.16636446056211,10
202,4396,116.83826205641492,30
338,48,0.0,0
337,88,0.0,0
342,89,0.12359550561797752,1
345,27,0.0,0
343,179,0.49162011173184356,2
136,4613,107.99111207457186,39
203,4664,81.98091766723842,69
56,4720,97.13199152542373,1
347,124,0.08870967741935484,0
70,4761,103.03024574669188,21
349,112,0.30357142857142855,0
352,57,0.0,0
351,302,0.27483443708609273,37
4,5068,96.97573007103394,49
60,5079,89.01397912974996,7
22,5080,93.1255905511811,14
209,5010,96.61796407185629,1
336,779,49.93196405648267,13
157,5104,106.8769592476489,13
197,5104,81.3849921630094,16
353,307,7.804560260586319,41
112,5135,74.23563777994158,6
185,5149,95.9846572149932,3
364,20,0.0,0
365,78,0.0,0
357,260,20.273076923076925,49
20,5346,95.80714552936774,39
59,5423,94.87147335423198,22
85,5428,91.17575534266764,68
2,5433,93.98140990244801,89
277,3256,89.5838452088452,6
360,388,12.198453608247423,37
368,199,0.18090452261306533,0
373,94,0.0,0
205,5549,93.73544782843756,2
370,165,5.824242424242424,14
110,5589,87.21470746108427,47
376,58,0.0,0
55,5604,86.52944325481799,0
71,5611,97.848155409018,1
15,5612,87.05327868852459,6
371,217,4.576036866359447,2
379,83,0.0,0
214,5551,83.24932444604576,0
381,154,0.8831168831168831,1
377,187,0.026737967914438502,0
75,5785,87.51823681936041,14
30,5812,83.08258774948382,0
374,340,10.06764705882353,61
389,51,0.0,0
383,267,0.26217228464419473,0
384,268,7.324626865671642,12
132,5922,86.693684566025,15
388,155,0.0,0
123,5936,78.7227088948787,0
378,393,0.4860050890585242,1
396,59,1.1864406779661016,8
390,195,0.020512820512820513,0
395,171,0.9415204678362573,2
109,6103,89.145993773554,1
38,6111,80.17787596138112,57
33,6125,76.53110204081632,8
53,6126,89.18576558929155,3
72,6133,81.97554214902983,6
154,6149,82.66775085379737,2
354,1336,40.63622754491018,0
397,253,3.090909090909091,21
407,59,0.0,0
21,6260,93.9538338658147,16
9,6269,79.28202265114054,22
29,6290,65.56852146263911,1
298,3511,62.789233836513816,2
411,72,0.0,0
386,648,42.236111111111114,56
355,1349,37.212008895478135,3
408,231,6.545454545454546,17
179,6403,91.58769326878026,1
409,216,8.800925925925926,18
115,6422,90.05745873559638,1
421,18,0.0,0
131,6441,80.84210526315789,3
335,2160,40.886574074074076,25
113,6473,71.39348061177198,1
340,2093,54.027233635929285,6
413,292,0.7876712328767124,1
426,102,0.0,0
151,6609,81.89816916326222,3
232,6045,75.74441687344913,1
323,2552,34.370297805642636,11
427,59,0.0,0
120,6644,72.99292594822396,92
138,6646,83.83644297321698,9
162,6651,87.09848143136371,3
160,6666,87.87203720372037,2
50,6674,83.07117171111777,1
261,4990,76.03887775551102,0
400,783,3.268199233716475,18
391,995,9.302512562814071,3
432,176,1.6590909090909092,3
436,158,0.31645569620253167,1
431,230,0.6869565217391305,0
295,4276,55.76309635173059,0
434,234,2.128205128205128,3
429,292,3.6301369863013697,2
428,310,0.0,0
206,6878,92.92497819133469,2
446,65,0.27692307692307694,0
26,7012,85.5065601825442,1
444,171,0.0,0
105,7058,74.59067724567866,19
369,1730,31.909248554913294,2
158,7080,76.16341807909605,9
171,7082,91.1310364303869,3
332,2842,57.945109078114,2
196,7098,84.9480135249366,20
213,6967,73.83134778240276,5
402,1012,28.265810276679844,3
279,4913,85.68817423163037,3
272,5181,82.61165798108473,29
51,7154,94.17724350013978,9
230,6634,92.40247211335544,2
13,7172,91.73382598996096,29
186,7178,83.32599609919198,0
462,48,0.0,0
385,1564,21.756393861892583,22
244,6207,74.4757531818914,23
464,86,0.0,0
423,827,7.652962515114873,0
251,5884,62.40771583956492,1
452,236,0.4661016949152542,1
470,70,0.38571428571428573,1
447,426,1.676056338028169,7
372,1936,43.28357438016529,4
466,188,0.1276595744680851,0
380,1834,27.466739367502726,64
456,369,5.373983739837398,9
473,130,0.0,0
99,7478,94.1515110992244,24
12,7480,91.12125668449198,20
18,7525,91.30897009966777,16
100,7551,83.74718580320487,1
467,320,0.0,0
147,7622,77.23235371293623,1
211,7527,72.69629334396174,0
486,22,0.0,0
484,103,0.0,0
393,1803,11.74320576816417,4
95,7694,88.62113335066286,0
485,128,0.0,0
487,119,31.764705882352942,58
410,1581,45.566097406704614,15
488,208,0.0,0
471,629,1.3227344992050873,4
417,1530,6.817647058823529,3
83,7944,69.12286002014099,16
475,602,0.15282392026578073,2
495,72,0.0,0
497,70,0.0,0
499,42,0.0,0
425,1546,8.845407503234153,14
260,6400,83.39375,10
472,780,1.6884615384615385,2
504,11,0.0,0
478,649,1.7195685670261942,0
503,100,0.93,2
27,8170,75.68457772337821,4
500,159,0.1320754716981132,0
509,1,0.0,0
88,8208,84.2900828460039,28
438,1527,8.726915520628683,5
280,5925,71.66261603375527,2
394,2329,12.179476170030055,0
505,165,4.975757575757576,2
510,77,2.220779220779221,1
515,92,0.15217391304347827,1
502,358,0.6312849162011173,1
517,46,0.0,0
507,241,0.0,0
422,1986,9.822759315206445,16
520,27,0.0,0
442,1611,12.636250775915581,14
508,280,0.0,0
141,8467,71.66965867485533,25
424,2039,10.198136341343796,0
513,264,3.4545454545454546,8
512,280,0.6321428571428571,1
445,1631,11.339668914776212,1
496,616,0.8701298701298701,1
314,4733,43.94337629410522,21
527,79,0.22784810126582278,1
172,8583,85.71723173715485,0
529,76,0.0,0
480,1112,12.778776978417266,3
348,3998,62.39894947473737,2
37,8625,64.98713043478261,15
525,176,0.11363636363636363,0
530,118,0.0,0
326,4508,56.72670807453416,68
522,261,1.6360153256704981,2
539,87,0.0,0
66,8758,70.27597625028545,0
543,19,0.0,0
534,237,0.046413502109704644,1
538,192,0.0625,0
533,257,0.8171206225680934,3
511,690,4.410144927536232,4
545,96,0.08333333333333333,1
541,248,8.016129032258064,13
448,2045,9.409290953545232,3
536,385,9.181818181818182,0
163,9042,80.52123424021234,87
548,158,0.10759493670886076,1
553,55,0.0,0
465,1921,3.0203019260801667,6
556,78,0.0,0
546,395,0.0,0
542,517,1.6421663442940038,7
544,607,0.014827018121911038,0
108,9421,84.90117821887273,75
135,9446,86.80330298539064,13
68,9468,88.24133924799324,0
559,254,0.0,0
561,88,0.0,0
565,91,0.0,0
554,547,1.5484460694698354,3
552,623,1.2439807383627608,2
551,706,1.131728045325779,0
564,256,0.7421875,2
63,9766,82.17755478189638,122
8,9766,76.00378865451566,130
14,9766,84.08468154822855,135
558,541,65.50092421441775,12
574,29,0.0,0
96,9875,83.84496202531646,1
573,169,0.0,0
289,7451,69.25929405448933,34
577,52,0.0,0
579,31,0.0,0
580,46,0.0,0
571,325,0.0,0
294,7539,75.62634301631516,73
194,10131,91.86240252689764,58
453,3071,54.0703353956366,2
531,1602,48.3458177278402,3
582,73,0.0,0
327,5987,66.78052446968431,0
3,10211,83.48251885221819,29
76,10270,81.82424537487829,50
588,84,0.0,0
188,10325,79.82624697336561,0
591,86,0.0,0
341,5987,71.69600801737097,63
152,10423,76.76523073971026,22
34,10449,81.96746100105273,14
583,407,0.7248157248157249,2
362,5442,61.062477030503494,76
317,6625,62.97856603773585,50
590,287,0.5365853658536586,0
169,10569,83.59106821837449,0
593,202,0.3465346534653465,2
587,468,0.46794871794871795,0
594,250,0.776,0
595,240,0.7,0
597,128,0.0,0
600,141,0.7092198581560284,2
122,10826,72.65481248845373,102
346,6308,71.98430564362714,80
274,8842,85.55021488351052,13
189,10864,86.2105117820324,6
195,10884,85.62210584343991,49
493,3118,78.80115458627326,4
606,254,2.122047244094488,0
605,287,0.0,0
611,147,0.0,0
608,185,0.25405405405405407,1
614,105,0.7047619047619048,1
613,136,0.5294117647058824,0
616,45,0.0,0
609,247,0.0,0
618,79,0.0,0
617,110,0.0,0
612,306,0.9281045751633987,9
501,3232,25.265779702970296,11
607,586,38.29692832764505,58
624,102,0.0392156862745098,0
482,3781,90.61306532663316,23
596,867,2.9019607843137254,4
628,13,0.0,0
183,11339,87.49607549166593,9
82,11372,86.01301442138586,19
622,306,1.1568627450980393,4
601,860,3.227906976744186,0
633,87,0.011494252873563218,1
418,5123,65.07846964669139,0
631,218,1.128440366972477,3
635,99,0.3434343434343434,3
620,570,2.2035087719298247,3
576,1797,74.23316638842515,66
540,3080,71.99577922077923,76
567,2155,59.923897911832945,7
629,658,7.949848024316109,8
420,5573,66.81607751659789,15
19,12005,79.52569762598917,157
356,6937,71.49949545913219,158
401,5912,62.96853856562923,41
299,9207,79.57955903117194,161
455,5005,79.95404595404595,4
62,12087,86.00529494498221,0
649,88,0.0,0
644,334,1.032934131736527,1
648,309,0.7605177993527508,19
439,5534,82.36700397542465,72
632,970,70.3360824742268,0
49,12345,79.0562980963953,3
652,302,0.23178807947019867,3
375,7109,76.56970037980025,96
32,12653,76.32806449063463,102
463,5496,59.2325327510917,96
290,10132,79.15692854322937,2
653,403,0.652605459057072,0
646,727,61.415405777166434,0
578,2875,61.77252173913043,10
658,210,4.70952380952381,12
137,12880,94.17468944099379,3
98,12882,78.37199192671946,30
476,5494,77.23389151801966,1
668,44,0.0,0
523,4504,76.89054174067496,36
519,4560,77.84736842105264,9
207,12997,80.04647226282988,53
193,13054,86.64179561820131,1
569,3400,76.19411764705882,23
671,132,0.0,0
586,2940,85.21054421768707,8
547,4260,83.03427230046948,1
361,8113,62.87661777394305,29
677,119,0.0,0
679,20,0.0,0
104,13287,74.52780913675021,58
36,13294,83.38152550022566,67
678,89,0.0,0
176,13309,79.00007513712525,77
35,13310,77.92329075882795,5
111,13312,87.09344951923077,76
7,13316,82.73122559327125,64
599,2784,92.91056034482759,22
11,13333,82.52231305782645,21
103,13335,92.17795275590551,8
469,6085,73.0126540673788,19
67,13356,70.38005390835579,6
675,279,46.76702508960574,1
457,6285,86.39745425616547,1
685,95,0.0,0
287,10945,86.39141160347191,33
178,13458,90.72618516867291,25
570,3700,82.72297297297297,22
695,63,0.0,0
694,92,0.0,0
358,8399,68.32539588046195,1
177,13480,83.49458456973294,41
483,5936,53.9861859838275,39
440,6689,56.43429511137689,15
322,9431,68.83161912840632,12
701,25,0.0,0
643,1537,69.16590761223162,0
184,13525,83.22240295748614,0
708,14,0.0,0
459,6431,54.44689783859431,0
710,24,0.08333333333333333,1
681,291,0.6666666666666666,10
698,139,2.4892086330935252,4
489,5924,70.48024983119514,0
711,47,0.0,0
709,109,1.3577981651376148,3
65,13648,82.13474501758499,28
549,4738,65.40565639510342,49
715,63,6.873015873015873,5
669,756,46.44179894179894,0
419,7288,53.60839736553238,53
537,5091,77.81712826556668,40
451,6697,84.07092728087203,6
610,2881,66.6896910794863,7
724,4,0.0,0
52,13795,80.50583544762596,9
662,1093,30.099725526075023,9
719,177,0.5480225988700564,2
16,13903,74.18557145939725,33
639,2286,75.52362204724409,64
641,2197,74.43878015475649,2
54,13935,72.43379978471475,1
78,13937,78.81007390399655,46
581,3878,64.8751933986591,1
528,5461,64.00787401574803,10
731,33,0.0,0
690,633,22.26856240126382,8
660,1334,25.693403298350823,3
737,65,0.24615384615384617,1
94,14034,87.86774975060567,11
730,128,0.1171875,0
733,143,0.6153846153846154,2
726,315,0.0,0
126,14154,79.2376006782535,8
744,28,0.0,0
734,294,0.0,0
746,6,0.0,0
638,2677,50.90138214419126,3
589,4143,60.29133478155926,3
689,1092,20.30860805860806,84
745,246,12.654471544715447,63
292,11876,74.9015661839003,128
602,3878,75.41387313047963,8
392,8615,68.12872896111433,72
42,14455,76.25063991698374,62
750,32,0.0,0
256,12985,84.09626492106277,26
673,1419,60.30937279774489,1
454,7410,76.11012145748988,31
89,14530,76.0696490020647,0
755,121,0.5371900826446281,1
761,6,0.0,0
682,1293,44.91260634184068,5
762,30,0.0,0
304,11514,64.03248219558797,36
676,1542,61.9935149156939,11
