Shark ID,X Positions,Y Positions
0,"[50.31650476994987, 50.6040629195213, 50.785813742279466, 50.97080649750662, 51.15881798986378, 51.34966413172339, 51.54319235947921, 51.61190567799911, 51.64665805095314, 51.643522002108924, 51.59778935654404, 51.503743950472284, 51.35434718246162, 51.14047303695024, 50.85079266814876, 50.47068357083289, 49.9810085811774, 49.35658086216945, 48.56489020676352, 47.56790710311092, 46.33704751406999, 44.91864868493898, 43.9193085010106, 43.35244029994502, 42.961038519629405, 42.65239926217909, 42.38260735909491, 42.130685122536065, 41.88686875517756, 41.64668346742195, 41.40810396561806, 41.17022451445375, 40.932645119722295, 40.69519161232451, 40.452890556402565, 40.181996772553795, 39.89066348304642, 39.58888853730272, 39.28871975664411, 39.25132060050701, 39.2139214443699, 39.176522288232796, 39.13912313209569, 39.101723975958585, 39.06432481982148, 39.02692566368437, 38.989526507547275, 38.95212735141017, 38.91472819527307, 38.972868050810334, 38.97223383780941, 38.90476548870298, 38.760674683210375, 38.52799545561645, 38.19205377195234, 37.73493304205747, 37.1352000545907, 36.368624934976424, 35.41163524016769, 34.25069001652014, 32.90001808346933, 31.672469519456246, 30.779116258444347, 30.109981774934873, 29.56442810177441, 29.080889564456825, 28.627377321538006, 28.188119264682577, 27.755531958019052, 27.326028681784724, 26.89793514456751, 26.470478838262284, 26.04330724863019, 25.61626127457326, 25.189269926613985, 24.762301923442536, 24.335343677315503, 23.908389387644778, 23.481436632662554, 23.06742110390952, 22.68464274805516, 22.322525959519176, 22.66472151236454, 23.006917065209905, 23.34911261805527, 23.691308170900633, 24.033503723745998, 24.375699276591362, 24.717894829436727, 25.06009038228209, 25.402285935127455, 25.74448148797282, 25.393630776249456, 25.01990821681279, 24.623901399018095, 24.20604895416687, 23.766662087532538, 23.30594047164383, 22.823983956711217, 22.320801073149735]","[6.883996001939427, 8.658930451179224, 10.449598023927313, 12.240009076859586, 14.030148865891428, 15.82000297384022, 17.60955635062103, 19.407326133675816, 21.205874337690577, 23.004496247460622, 24.802194391500223, 26.59754414210748, 28.38848288663096, 30.171921449509775, 31.9432114823181, 33.695123616666116, 35.41603149249228, 37.08650587747822, 38.67276369006575, 40.11435793720476, 41.305247598097154, 42.13626680090192, 43.53839252756207, 45.2242767239766, 46.975940401881005, 48.748027628840646, 50.52739826664631, 52.30961301255299, 54.09300775226623, 55.87690742214914, 57.661025375494795, 59.44523744304588, 61.22948963441757, 63.013758616027616, 64.79736711731005, 66.57654826070704, 68.35153166350509, 70.12261167434383, 71.88953628124034, 71.17050825458196, 70.45148022792358, 69.7324522012652, 69.01342417460683, 68.29439614794845, 67.57536812129007, 66.85634009463169, 66.13731206797331, 65.41828404131493, 64.69925601465656, 62.90279752314028, 61.10607271789927, 59.31153414533436, 57.52280087340205, 55.74526186043389, 53.98703767078752, 52.26052752427349, 50.584883306766315, 48.98980638842351, 47.52065569239938, 46.242763073172334, 45.237271601943974, 44.02779479808228, 42.50060794629306, 40.83886339343635, 39.125880409792416, 37.39263128488094, 35.65084409652354, 33.90529835716201, 32.15806083924253, 30.410056254242004, 28.66170436930772, 26.913196223812143, 25.164618416525187, 23.416009907796624, 21.66738805489759, 19.918760500699975, 18.17013056390691, 16.421499661033387, 14.672868383432908, 12.921202575752348, 11.163215515793011, 9.402937999206827, 10.036422177077794, 10.669906354948761, 11.303390532819728, 11.936874710690695, 12.570358888561662, 13.20384306643263, 13.837327244303596, 14.470811422174563, 15.10429560004553, 15.737779777916497, 17.501392273257977, 19.260632429656937, 21.015280875406873, 22.765109562097265, 24.50987756735759, 26.249327177583393, 27.98318003732415, 29.71113318838051]"
