Shark ID,X Positions,Y Positions
0,"[3.179409461865057, 11.537086506660913, 13.244585928660316, 14.946819154426791, 16.646077903984033, 18.344490291462964, 20.04396643710937, 21.746168518882047, 23.45249798755816, 25.164094576358504, 26.881843286184324, 28.61376738661588, 30.38085239484074, 32.17541593439201, 33.97317072983845, 35.740278593355534, 37.4420207175445, 39.068876652606505, 40.64015452217237, 42.177753747849046, 43.69681361586786, 45.20618235780255, 46.71064999097112, 48.21269856482713, 49.713576398827904, 51.21389707570593, 52.713956501671916, 54.213895045488655, 55.713778325260485, 57.21363661392737, 58.7134837125309, 60.20357763239187, 61.67985868520442, 63.14086708805503, 64.5863847646493, 66.01681493765271, 67.43289237233394, 68.83554416118405, 70.22581891328583, 71.60484661617672, 72.89582117143799, 73.59015024071077, 72.8799742835338, 72.16979832635683, 71.45962236917985, 70.74944641200288, 70.03927045482591, 69.32909449764894, 68.61891854047197, 67.908742583295, 67.19856662611802, 66.48839066894105, 64.71590806904672, 62.93485687222581, 61.14596392690854, 59.3506017189067, 57.55119962335784, 55.751950465605965, 53.96006027717753, 52.18802415413162, 50.45786817459596, 48.80907313763775, 47.30410820553653, 45.96494694906953, 44.734173749784944, 43.56020928687467, 42.41372362680838, 41.28007672567887, 40.152311541444476, 39.027203934044536, 37.903284020435855, 36.77988999937133, 35.65672696204311, 34.533664656377155, 33.41064600176327, 32.28764615612907, 31.1646543742047, 30.034598841945094, 28.89546840986368, 27.7473779998387, 26.591269450806692, 25.41979957231853, 23.68634891016782, 23.961758298778197, 24.237167687388574, 24.51257707599895, 24.78798646460933, 25.063395853219706, 25.338805241830084, 25.61421463044046, 25.88962401905084, 26.165033407661216, 26.440442796271594, 28.0440463536345, 29.659162516899485, 31.288596223285058, 32.93436296702364, 34.59776977526074, 36.27948623907774, 37.979606182222824]","[71.47290450933441, 64.55877164502097, 65.12837301779996, 65.71352431882958, 66.30725801507155, 66.90340846760692, 67.49651961265383, 68.08176150521516, 68.65485813260663, 69.21202697345025, 69.74992972478336, 70.24009525405792, 70.5827475175948, 70.72253915723473, 70.63266315682696, 70.29012878089357, 69.70355078713587, 68.93326527737113, 68.05515033238241, 67.11931454486493, 66.15367635311055, 65.17295926808018, 64.1847400916076, 63.192847919152776, 62.199185135606406, 61.204681306286346, 60.20978346300262, 59.21470338342465, 58.219540006354876, 57.22433896439539, 56.22912105820069, 55.21935865545766, 54.18950708697477, 53.138101148813924, 52.065497472401475, 50.97285410873635, 49.861672440877015, 48.73359090160976, 47.59029036646238, 46.43344872014276, 45.184384376425776, 43.5236895990622, 43.40515643978692, 43.28662328051164, 43.16809012123636, 43.04955696196108, 42.9310238026858, 42.81249064341052, 42.69395748413524, 42.57542432485996, 42.45689116558468, 42.3383580063094, 42.02482103389332, 41.76432797390359, 41.56467319636465, 41.43554325375356, 41.38915253771743, 41.44113780802702, 41.611811627384, 41.92786222241651, 42.4244105951628, 43.146542803350464, 44.13400447508539, 45.33677092339434, 46.650238597881525, 48.01471924626895, 49.40236856481538, 50.8005261752297, 52.20343233361264, 53.60847072161874, 55.01445935165593, 56.420868208794026, 57.827461537222554, 59.234135293852816, 60.6408438995666, 62.04756752086027, 63.45429757944661, 64.85535949599758, 66.24905309887663, 67.63537499887268, 69.01501735211322, 70.3815860623537, 70.86650750123732, 70.20126343424742, 69.53601936725752, 68.87077530026762, 68.20553123327772, 67.54028716628783, 66.87504309929793, 66.20979903230803, 65.54455496531813, 64.87931089832823, 64.21406683133833, 65.03165819064506, 65.82626487269611, 66.59108236497423, 67.3200897896306, 68.00789629607733, 68.64963591253156, 69.24089911865921]"
