Shark ID,X Positions,Y Positions
0,"[3.179409461865057, 11.573594678798113, 13.294542158459643, 15.02205884814204, 16.756097825571636, 18.496511423232953, 20.243050059883274, 21.99536176585384, 23.752991994428182, 25.515383335471864, 27.2818747628404, 29.05170004715073, 30.623518839920003, 32.13655153390188, 33.58172616037822, 34.949846158845766, 36.23170629145851, 37.603276658304736, 39.21203668971757, 40.954744407667334, 42.74273823145991, 44.53985028761423, 46.33665104543075, 48.132037155303, 49.92326599095389, 51.7092776481606, 53.48909640849046, 55.26139897489912, 57.024327413754854, 58.775548467583405, 59.826030377694885, 61.42198221015868, 63.02394554521045, 64.62537096235663, 65.8844499005972, 65.31409046482337, 64.74373102904953, 64.17337159327569, 63.60301215750186, 63.03265272172803, 62.462293285954196, 61.891933850180365, 61.321574414406534, 60.7512149786327, 60.18085554285887, 58.531401748225186, 56.85801050478837, 55.15788631826236, 53.430693108838724, 51.68900127303694, 50.01213834557711, 48.803440987785805, 48.68095751152499, 49.11394719369944, 49.71482629889634, 50.37665595545389, 51.065065323127506, 51.76663472461332, 52.475339855855346, 53.18818833105222, 53.90357521673591, 54.62058607550341, 55.33829724310698, 56.05467857857817, 56.755962549142254, 55.56247009872417, 54.36299930922812, 53.16321670301352, 51.96333820468174, 50.76341193731211, 49.56346214121629, 48.36350087789428, 47.16353408114786, 45.963564639486044, 44.76359394512908, 43.56362266282422, 42.36365110710416, 41.16367942546873, 39.96370768646295, 38.763735921637846, 37.56376414536477, 36.3637923641113, 35.16382058074582, 33.96384879651697, 32.76387701195474, 33.47904277731765, 34.19420854268056, 34.909374308043475, 35.624540073406386, 36.3397058387693, 37.05487160413221, 37.77003736949512, 37.05487160413221, 37.77003736949512, 37.05487160413221, 36.34774003521735, 35.616279651263056, 34.860590655687105, 34.04735633200112, 33.17825552877471]","[71.47290450933441, 64.5937540241428, 65.12090234133312, 65.6246693360576, 66.10307149310148, 66.55427389602809, 66.97657853448011, 67.3684134228985, 67.72832258907684, 68.05495687118099, 68.34706537473713, 68.60348737571236, 67.95697070783443, 67.20485061347706, 66.34981458341332, 65.39542111807403, 64.34618292036888, 63.363803755461845, 62.68238119587525, 62.31639420248459, 62.17384742085007, 62.142740400917376, 62.11045313276881, 62.06839574297356, 61.991773854769384, 61.90050325995829, 61.809802135972056, 61.73472366225411, 61.690487672300215, 61.69300772897951, 61.02881080915833, 60.658759271331824, 60.26662189025017, 59.92966848104525, 59.36814126292695, 58.9287210608154, 58.48930085870385, 58.0498806565923, 57.61046045448075, 57.1710402523692, 56.73162005025765, 56.292199848146105, 55.852779646034556, 55.41335944392301, 54.97393924181146, 54.269791972246416, 53.633128369483835, 53.0890396091592, 52.68104754339603, 52.49329605420158, 52.7049536207489, 53.596167242864176, 54.7900101905496, 55.800711921996935, 56.70292759131268, 57.557735216566535, 58.39035215495438, 59.21162503863935, 60.0266467820844, 60.83800665753724, 61.64711157691147, 62.45476935827241, 63.26180164105922, 64.07001751876993, 64.89147033369609, 63.544041777852314, 62.20192788665554, 60.86009269734326, 59.51834324863021, 58.17663651791328, 56.83495082952493, 55.49327539693396, 54.15160491329099, 52.80993679521148, 51.46826979752434, 50.126603325690446, 48.78493709839594, 47.44327098371874, 46.10160492035295, 44.75993888007969, 43.41827285004537, 42.076606824465465, 40.73494080077452, 39.393274777855765, 38.05160875523518, 37.968314529427616, 37.885020303620045, 37.80172607781248, 37.71843185200491, 37.63513762619735, 37.55184340038978, 37.468549174582215, 37.55184340038977, 37.468549174582215, 37.55184340038977, 39.20377049627776, 40.8450210726191, 42.47519590740197, 44.07513274618306, 45.6423003889697]"
