Fish ID,Lifetime,Average Neighbors,Neighbors
0,15000,10.380466666666667,11
1,15000,11.446133333333334,3
2,15000,11.9478,9
4,15000,10.391666666666667,5
5,15000,9.417533333333333,1
6,15000,10.731066666666667,11
7,15000,11.222933333333334,6
8,15000,10.963666666666667,7
9,15000,12.202533333333333,7
10,15000,11.381733333333333,15
12,15000,12.737933333333334,8
13,15000,11.673533333333333,5
14,15000,10.810333333333332,3
15,15000,10.721133333333333,7
16,15000,10.403533333333334,6
17,15000,10.372333333333334,11
19,15000,11.0114,1
20,15000,11.718466666666666,6
21,15000,9.552133333333334,3
22,15000,9.248733333333334,2
23,15000,12.696266666666666,5
24,15000,9.587133333333334,12
25,15000,9.954266666666667,7
26,15000,12.4892,0
27,15000,10.3384,5
29,15000,9.3224,6
30,15000,10.4414,9
31,15000,10.46,12
32,15000,11.102133333333333,7
33,15000,10.968533333333333,5
34,15000,10.9956,12
35,15000,11.374666666666666,17
37,15000,10.419666666666666,7
38,15000,9.664066666666667,7
39,15000,10.768,3
40,15000,10.720866666666666,4
41,15000,10.199066666666667,5
42,15000,10.5112,6
43,15000,10.438133333333333,4
44,15000,11.696466666666666,13
45,15000,11.464133333333333,2
46,15000,10.889933333333333,2
47,15000,11.222733333333334,3
49,15000,10.8734,5
51,15000,11.032533333333333,5
52,15000,10.360933333333334,6
53,15000,12.5208,5
54,15000,11.051133333333333,1
55,15000,12.644866666666667,1
56,15000,11.7126,10
57,15000,10.475733333333332,7
58,15000,12.3918,9
59,15000,11.471533333333333,5
60,15000,11.485133333333334,12
61,15000,12.5852,3
62,15000,11.270266666666666,13
63,15000,10.631133333333333,0
64,15000,11.954066666666666,6
65,15000,11.7692,4
66,15000,12.1282,10
67,15000,9.2398,7
68,15000,11.0428,2
69,15000,9.886266666666666,6
70,15000,9.391266666666667,8
71,15000,11.028466666666667,4
72,15000,9.757333333333333,5
73,15000,10.173133333333332,4
74,15000,10.231466666666666,8
75,15000,11.082933333333333,3
76,15000,10.701666666666666,3
77,15000,13.014533333333333,13
78,15000,9.939933333333334,11
79,15000,10.0274,13
80,15000,12.2382,10
81,15000,9.7506,8
82,15000,8.594066666666667,7
83,15000,11.367733333333334,4
84,15000,12.168866666666666,4
85,15000,10.9442,2
86,15000,11.4074,2
87,15000,11.2924,5
88,15000,11.302866666666667,3
89,15000,11.473733333333334,1
90,15000,11.154933333333334,4
91,15000,12.2748,10
92,15000,12.292733333333333,11
94,15000,10.492933333333333,15
95,15000,11.3582,1
96,15000,10.3616,8
97,15000,11.542866666666667,7
98,15000,10.6922,4
99,15000,10.709266666666666,13
100,15000,10.184,12
101,15000,11.5138,12
102,15000,12.5016,7
103,15000,11.0672,9
104,15000,11.054466666666666,1
105,15000,8.1002,1
106,15000,10.595133333333333,5
109,15000,10.0522,5
111,15000,11.211333333333334,5
112,15000,11.028866666666667,7
113,15000,10.4566,4
114,15000,10.870266666666666,3
115,15000,10.164733333333333,1
116,15000,10.725466666666666,14
117,15000,10.647,5
118,15000,12.475733333333332,5
119,15000,9.7402,17
120,15000,11.5096,1
