Fish ID,Lifetime,Average Neighbors,Neighbors
11,20000,13.8095,10
35,20000,13.8968,9
37,20000,13.32545,1
79,20000,12.985,3
82,20000,13.996,9
90,20000,13.3256,12
103,19765,13.189223374652164,9
113,18766,13.219812426729192,8
114,18669,13.611494991697466,7
116,18519,13.079593930557806,9
123,17947,14.33916532010921,7
129,17347,12.20591456736035,13
137,16630,13.219122068550812,7
143,16026,12.93092474728566,12
150,15483,11.689724213653685,12
151,15341,12.761097712013559,5
153,15185,13.48528152782351,12
159,14492,13.163193486061274,6
165,13902,14.062005466839304,6
173,13106,12.576682435525713,1
178,12670,12.622809786898184,13
180,12476,12.989339531901251,3
183,12067,13.303306538493413,9
185,11856,12.951501349527666,6
186,11741,13.037645856400648,6
191,11300,14.122389380530974,12
192,11240,12.782918149466193,4
196,10884,12.606762219772143,12
198,10734,12.35196571641513,9
200,10545,12.641820768136558,15
205,10068,12.378526023043305,1
206,9991,13.06575918326494,12
207,9873,13.259495594044363,12
209,9720,13.135288065843621,0
211,9528,11.901973131821999,3
215,9160,13.284934497816593,0
216,9082,14.086324598106144,5
217,9026,12.85065366718369,10
218,8933,13.897011082503079,6
220,8754,12.661983093442997,14
223,8503,13.305186404798306,3
225,8308,12.942585459797785,15
228,8071,13.716020319662992,2
231,7787,12.761140362142031,7
232,7703,12.334415162923536,12
234,7553,11.546273004104329,13
236,7396,13.377366143861547,8
242,6773,13.668241547320243,9
243,6700,12.315522388059701,4
248,6268,12.774728781110403,0
249,6170,12.324635332252836,7
250,6070,13.604777594728171,7
251,6013,13.191418593048395,8
253,5832,13.311728395061728,12
254,5756,13.085476025017373,9
257,5529,12.752939048652559,8
259,5331,13.942037141249296,7
261,5181,13.127967573827446,4
262,5112,13.632042253521126,13
263,5009,12.57556398482731,12
264,4927,13.20560178607672,9
266,4689,12.666453401578162,5
268,4537,13.01432664756447,12
269,4456,12.760771992818672,7
270,4286,12.73845076994867,8
271,4156,14.408565928777671,5
274,3895,13.501412066752247,13
275,3795,12.161264822134388,7
278,3447,12.478967217870611,5
280,3255,12.32258064516129,13
282,3119,13.12023084321898,14
283,3042,11.114069690992768,14
285,2844,12.965541490857946,7
286,2740,12.931021897810218,2
287,2676,11.342301943198803,7
288,2625,11.301333333333334,5
290,2430,14.12716049382716,10
291,2325,10.818924731182795,9
293,2099,13.821819914244879,11
294,2040,10.10392156862745,12
295,1958,11.514300306435137,1
296,1876,12.171641791044776,9
297,1788,11.977069351230424,14
298,1719,10.319371727748692,6
299,1644,11.10279805352798,12
300,1550,11.23741935483871,6
303,1271,13.723052714398111,12
304,1173,12.916453537936913,12
306,972,10.820987654320987,6
307,879,12.10580204778157,0
308,817,9.476132190942472,2
309,744,11.178763440860216,12
310,664,6.707831325301205,4
311,578,8.444636678200691,8
312,511,9.403131115459882,4
313,445,12.09438202247191,4
314,381,7.721784776902887,13
315,285,7.908771929824561,1
316,158,4.60126582278481,14
317,43,5.627906976744186,7
24,16,0.125,0
4,109,11.302752293577981,26
21,168,16.047619047619047,3
80,235,8.821276595744681,1
100,332,8.921686746987952,0
2,462,12.428571428571429,0
3,560,12.705357142857142,1
69,652,13.254601226993865,1
95,774,4.857881136950905,0
28,873,9.482245131729668,5
27,956,14.415271966527197,0
63,1069,14.432179607109449,1
78,1160,11.39051724137931,0
31,1234,11.343598055105348,10
25,1331,12.192336589030804,4
30,1415,12.238162544169612,0
66,1481,12.070222822417286,0
17,1553,9.875724404378621,0
15,1701,12.807172251616697,17
111,702,10.195156695156696,0
32,1854,14.724919093851133,0
109,1045,10.602870813397129,1
53,1976,10.867914979757085,0
7,2053,13.289332683877253,1
49,2115,12.747990543735225,0
33,2282,10.773882559158633,0
52,2389,14.0514859773964,0
41,2461,12.070296627387242,0
73,2553,10.784175479827654,1
101,2544,11.515330188679245,0
40,2731,13.117905529110216,3
45,2792,10.87320916905444,0
81,2874,11.551496172581768,7
59,2968,10.553234501347708,0
10,3091,12.409252669039146,0
34,3182,12.27027027027027,0
107,2651,11.496793662768766,0
20,3370,13.646290801186943,3
6,3492,14.88631156930126,0
87,3575,13.1406993006993,0
76,3672,11.924564270152505,0
62,3792,13.609704641350211,0
18,3876,13.48013415892673,1
139,399,10.952380952380953,0
92,4060,12.661083743842365,1
121,2228,10.145870736086176,3
140,539,12.62708719851577,1
102,4109,10.832319299099538,4
77,4343,11.375546857011283,0
135,1257,8.028639618138424,0
29,4517,14.35399601505424,11
44,4659,14.059454818630607,0
130,1980,14.653535353535354,1
5,4815,13.881204569055036,9
72,4932,12.758921330089214,0
8,5047,13.782048741826827,0
84,5132,10.794037412314887,13
68,5225,11.69244019138756,0
13,5335,13.126335520149953,4
0,5508,16.032861292665213,12
152,898,9.302895322939866,3
46,5711,12.429872176501489,0
158,476,16.08613445378151,1
36,5912,11.578315290933695,0
55,5992,10.992656875834445,0
43,6098,12.95785503443752,0
74,6221,13.041793923806463,1
136,3018,13.291583830351225,0
54,6447,11.009306654257795,0
26,6618,11.875793291024479,2
65,6692,13.32934847579199,2
166,541,8.197781885397411,1
131,4036,11.941526263627354,0
132,4020,10.799502487562188,1
162,1181,11.23454699407282,0
60,7100,13.364225352112676,1
170,488,13.862704918032787,5
167,939,11.2790202342918,0
97,7330,13.935743519781719,5
57,7467,13.19017008169278,0
125,5242,12.484166348721862,0
38,7672,13.254822732012514,0
126,5402,13.632173269159571,0
42,7933,12.802218580612632,0
127,5528,12.55662083936324,0
56,8144,13.772593320235757,0
138,4767,13.29242710299979,0
83,8368,13.740439770554493,0
133,5502,12.350418029807344,8
104,8187,13.818126297789178,0
122,6623,13.34802959383965,0
157,3475,12.664460431654676,0
174,1768,10.631787330316742,0
177,1574,10.8284625158831,1
120,7081,12.912724191498375,0
128,6448,12.904776674937965,1
71,9116,13.784883720930232,0
16,9207,12.501574888671662,0
112,8106,12.714532445102392,2
117,7780,12.587275064267352,0
197,248,12.024193548387096,0
64,9516,13.559478772593527,1
119,7833,12.740457040725138,9
86,9755,12.692567913890313,0
163,3948,12.695035460992909,0
23,9932,14.124848973016512,6
124,7894,12.426526475804408,2
51,10127,13.326059050064185,0
195,1202,14.63144758735441,1
105,9818,13.246587899775921,32
204,497,11.71830985915493,0
148,6129,12.736009136890194,0
14,10540,13.610815939278938,6
142,6727,11.838115058718596,3
19,10716,13.348917506532288,0
194,1905,10.474015748031496,0
145,6772,12.256202008269344,0
179,3507,12.867122897063016,1
176,3887,13.461795729354257,0
181,3489,10.713958154198911,1
93,11246,12.161035034678997,13
188,2867,10.75130798744332,1
147,7170,11.81813110181311,0
149,7058,13.187588551997733,0
50,11608,14.470537560303239,0
190,3093,11.799547365017782,0
202,2185,10.997254004576659,0
99,11854,12.244137000168719,0
164,5937,10.887990567626748,0
189,3473,10.441405125251944,1
1,12128,13.693601583113457,0
89,12213,12.72693032015066,4
118,10596,12.523310683276708,1
94,12392,12.526791478373143,7
226,658,9.0,2
134,9438,13.03157448611994,1
155,7557,12.128490141590579,2
39,12715,13.808493904836807,0
199,3474,9.745826137017847,1
70,12979,12.50774327760228,0
9,13067,13.3386393204255,4
240,66,3.787878787878788,1
224,1619,9.676961087090797,1
213,2697,12.350389321468299,0
222,1958,10.532686414708886,1
239,506,13.796442687747035,0
182,5771,12.224051290937446,3
156,8512,11.560737781954888,1
171,6970,12.901865136298422,28
210,3473,12.799596890296574,1
110,12974,13.292585170340681,0
208,3784,12.50845665961945,1
146,9893,11.601031032042858,0
96,14168,12.568181818181818,6
161,8533,12.34290401968827,19
144,10261,13.102231751291297,1
230,2257,13.058041648205583,0
201,4955,11.958627648839556,1
245,1078,13.61873840445269,2
48,14669,12.177585384143432,0
252,648,11.970679012345679,3
193,5985,12.090392648287384,1
255,567,8.994708994708995,0
260,239,14.426778242677825,0
91,15073,13.819279506402177,0
115,13803,11.902050278924872,0
265,93,6.741935483870968,0
108,14602,13.525886864813039,6
169,8845,12.868513284341436,1
219,4383,11.19005247547342,2
61,15714,12.996627211403844,8
154,10912,13.051136363636363,0
246,2351,13.209698000850702,0
227,4165,14.190396158463386,1
241,2972,13.262449528936743,0
47,16205,14.16278926257328,8
168,9864,12.740470397404703,0
88,16439,13.331102865137781,1
276,242,7.400826446280992,0
277,206,11.932038834951456,0
237,4030,13.635980148883375,6
172,9984,14.048577724358974,4
247,3237,14.28792091442694,0
272,1045,16.35598086124402,0
203,7287,13.067380266227529,12
184,9167,12.795352896258319,0
212,6720,13.42142857142857,0
258,2761,12.088373777616805,1
273,1356,9.4070796460177,0
187,9111,13.529140599275602,0
267,2194,12.373746581586143,1
22,17675,13.982291371994343,0
67,17798,12.746825486009664,0
106,17341,13.186898102762239,0
279,1315,10.89277566539924,0
289,563,10.795737122557727,1
141,14332,13.518210996371755,4
284,1170,10.043589743589743,0
12,18281,12.691482960450742,1
58,18356,12.943615166702985,6
235,5921,12.552947137307887,2
229,6509,13.195268090336457,0
75,18645,12.97870742826495,0
175,11629,12.572276206036632,6
160,13218,13.762596459373581,0
98,18892,13.525407579928013,7
305,136,14.419117647058824,0
214,8405,12.884354550862582,0
233,6791,12.035782653512001,0
256,4871,14.415315130363375,4
302,691,14.981186685962374,0
238,6615,12.77339380196523,2
244,6084,12.315581854043392,1
292,1757,13.944223107569721,1
221,8282,14.07184255010867,3
281,2903,11.540130899069927,0
301,1325,11.0,0
85,19957,14.186250438442652,1
